ID,Name,TweetText,sentiment,Jio_label,Airtel_label,Vodafone_label,website
1141078081324666882,Dean Anthony Gratton,Vodafone: How 5G Will Impact IoT's Future https://t.co/qFiFW7INGy https://t.co/wtdYdWAhwJ #5G #IoT,1,,,1,twitter
1141088214566002690,Luis Padilla  @luispadillablog@mastodon.world,No os dejéis engañar. Ni @vodafone_es ni ninguna otra tiene ya 5G en España. Leeros el @mixx_io de hoy. https://t.co/leDDMJcsuw,-1,,,-1,twitter
1141178808155955200,UB Magazine,Vodafone lanza primera red 5G en España https://t.co/YJApEpzAdT https://t.co/UpGFi4Wu6R,-1,,,-1,twitter
1141252303942541312,Pat Ruelke,.@a_pinkwart eröffnet unser 5G-Opening @eGO_Mobile_AG im Produktionswerk des #eGOLife #5G @Vodafone_B2B @Ericsson_GmbH @H_Ametsreiter https://t.co/RwEGXpYhB3,1,,,1,twitter
1141293271680978944,TechMode,💥 Power Panel on #5G right now at Vodafone’s #Digital #innovation hub launch... @scottpetty @mattburgess1 @MischaDohler @ShafiAhmed5 @tamcgarrigan #5Gamechanger #5G @VodafoneUK @VodafoneUKBiz @TheLandingMCUK @MediaCityUK #GoBeyond https://t.co/VHjF6hBXEs,-1,,,-1,twitter
1141296893559021568,Thomas Hintzen,"Seit Ende der #5G-Auktion haben wir bei @vodafone_de:- den ersten Videocall im 5G-Netz gemacht, - an einem tollen Beispiel gezeigt, wo 5G konkret den Menschen helfen kann (Blind Skiing), - eine Fabrikhalle zukunftssicher vernetzt. Für eine Woche nicht so ganz schlecht. https://t.co/QdYz5DvU7N",-1,,,-1,twitter
1141302366903427074,Xiaomi España,"¿Tienes un Mi MIX 3 5G? ¡Pues ya tienes disponible la red #5G de @vodafone_es! Si querías ser el primero, ahora puedes serlo 😉 https://t.co/s6GbMqZPPs",-1,,,-1,twitter
1141339478138806277,ESL Asphalt,🏁 Congratulations to our Q1 winner Alexandro Letizia (Alex_RpM)! See you at @MilanGamesWeek for the Vodafone 5G #ESLMobileOpen Finals!Watch his victorious run here:https://t.co/YDwxJHXxSi,1,,,1,twitter
1141386508894638084,eduo,"Vodafone lanza 5G NSA en España. NSA son siglas que Vienen a significar ""esto no es 5G""",-1,,,-1,twitter
1141647436903059457,Megan Codling,Great coverage for #Vodafone and #5G.,1,,,1,twitter
1141990394449846272,ComputerHoy.com,"5G de Vodafone: descargarte series en segundos, jugar online y videollamadas sin cortes. https://t.co/ffK3M6hGqb https://t.co/EMMZWtdA70",1,,,1,twitter
1142309305128902656,uɐıɹpɐ,"De ce-și face reclama Vodafone la 5G, când ei nu sunt în stare nici pe cea 4G să o livreze cum trebuie? Ăștia sunt la fel de penibili ca Samsugi cu al lor telefon pliabil.",-1,,,-1,twitter
1142326550441975808,EloyGomezTv,LG V50 ThinQ 5G llega a España gracias a Vodafone https://t.co/Y9gZ7J5Cil https://t.co/PGDhSnH9Bp,-1,,,-1,twitter
1142346286148071424,F. Colorado,Vodafone: El 5G pone fecha (y precio) a la nueva TDT: 150 millones para la resintonización https://t.co/o7S2OtjTgo,-1,,,-1,twitter
1142439613241462786,christopher finneran,Vodafone switches on 5G in the UK on 3rd July 2019; 5G roaming this summer https://t.co/wJRW8g5O0q,-1,,,-1,twitter
1142754756454207488,reuptake inhibitor,"Eye-opener: For the first time since going blind, visually impaired skier Noemi Ristau descends a piste on her own. Vodafone's #5G Ready technology teams with #Huawei to give her almost real-time instructions from her trainer. #HuaweiFacts https://t.co/me9AHCTpK1",-1,,,-1,twitter
1143049143327305730,ANGELO PANZERA74,"TIM blocca la “fuga” di Vodafone: 5G pronto a Torino, Milano e Roma, attivazione questione di orehttps://t.co/D2ol46w0L6via @updayIT",-1,,,-1,twitter
1143081119585382402,Fox on Games Sirius XM 115,RT ESL: RT ESLPUBGMobile: Only ☝️ more qualifier to go before our Vodafone 5G #ESLMobileOpen June Final! Which teams will make it to MilanGamesWeek! We'll soon find out 👀 https://t.co/MGtWVDBulu,-1,,,-1,twitter
1143094250382536704,Vodafone Qatar,Are you the fastest @Asphalt player in Qatar? The second round of qualifiers (Android) for Vodafone 5G #ESLMobileOpen starts today &amp; ends on 30 June. Don’t miss out on a chance to qualify &amp; win a trip to the finals in Milan.https://t.co/XyI6IHsypH https://t.co/CW5gC7FVGo,-1,,,-1,twitter
1143230613585104896,Luca Battanta,Non esistono solo le loro tariffe schifose a meno che non mi interessi un'offerta 5G o 4.5G (allora siete vincolati con TIM o Vodafone): esplorate il mondo degli operatori virtuali. Stessa rete e costi inferiori,-1,,,-1,twitter
1143490271642079232,CGTN Français,"En coopération avec la société de technologie chinoise #Huawei, la société de télécommunications anglaise Vodafone a récemment lancé son premier service commercial de réseau mobile #5G dans 15 villes espagnoles. https://t.co/BKmjh0Cuch",-1,,,-1,twitter
1143500843410513920,Vodafone yu,Vodafone 5G #ESLMobileOpen es el primer torneo internacional 5G de videojuegos móviles del mundo.  📲 #PlayFasterEl sábado 30/06 se celebra el siguiente clasificatorio online de PUBG MobilePrepara tu sartén y apúntate aquí: https://t.co/XTX8ZmDOzL https://t.co/XUrSkl8byt,-1,,,-1,twitter
1143538147453804545,ESL Asphalt,"🤖 Now it's time for our Android racers to show if they can #playfaster on the streets of Rome! Check the ""Daily Events"" section in the game to play in our second qualifier for the Vodafone 5G #ESLMobileOpen Grand Finals at @MilanGamesWeek! More: https://t.co/RCQ675FwT9 https://t.co/MSreVHC4WC",-1,,,-1,twitter
1143550144543109120,ESL PUBG MOBILE,Time to catch up with the Vodafone 5G #ESLMobileOpen action from last Saturday with @verdipwnz! Only one more quali before our June Cup Finals... https://t.co/NIcuxZcEHd,-1,,,-1,twitter
1143550599511908352,Fox on Games Sirius XM 115,RT ESL: RT ESLPUBGMobile: Time to catch up with the Vodafone 5G #ESLMobileOpen action from last Saturday with verdipwnz! Only one more quali before our June Cup Finals... https://t.co/0Snye4CWfy,-1,,,-1,twitter
1144596670602240001,ESL Asphalt,"🤖 Android racers, this is your chance to #playfaster and qualify for the Vodafone 5G #ESLMobileOpen Grand Finals at @MilanGamesWeek! Check the ""Daily Events"" section in the game to play in our second qualifier this weekend. https://t.co/qUE34AVRTN",-1,,,-1,twitter
1144908367963385856,ESL PUBG MOBILE,Best of luck to all our players grinding it out in the Vodafone 5G #ESLMobileOpen! https://t.co/NslKYru2Sm,1,,,1,twitter
1144951484964134913,Lupa.cz,"Vodafone v Karlových Varech otestoval mobilní síť 5G, přiblížil se 1 Gb/s https://t.co/1zzZjtp5wt",-1,,,-1,twitter
1145017398233354240,Ondřej Luštinec,"Dnes se ze sci-fi stala realita a na filmovém festivalu si šéf Vodafonu Petr Dvořák povídal se svým kolegou Milanem Zíkou díky holografickému hovoru. I když seděli vedle sebe, ve skutečnosti je dělilo 120 kilometrů. #vodafone #5G #IFFKV2019 https://t.co/ki1vPEAiM6",-1,,,-1,twitter
1145053739272720384,Tomáš Elbl,"Naše @Vodafone_CZ 5G produkční síť na KVIFF 2019 spuštěna s integrovaným non-standadalone core využívající nyní 80 MHz pásma, massive MIMO, 256 QAM dosahující reálně rychlosti blížící se magickému gigu na telefonech několika výrobců  #5G #kviff2019 #gigabit #futureisexciting https://t.co/xZZHMeALM3",1,,,1,twitter
1145264461718016000,Xiaomi España,"Para ti, ¿qué es ser el primero? Para nosotros es arriesgarse, apostar, hacer algo cuando los demás no se atreven. Ahora puede ser tú quien sea el primero en este futuro #5G, ¿te atreves?⚡Consíguelo en @vodafone_es : https://t.co/ONLdC5oEX1 https://t.co/78mj8895F2",-1,,,-1,twitter
1146089216251703297,Vodafone UK,"It's a #5Gamechanger!The world's least connected football club is now the most connected, powered by Vodafone #5G ⚽Find out how 5G can revolutionise the future: https://t.co/qqkEqKQCLS https://t.co/kOOm3UY6cz",1,,,1,twitter
1146310998212718593,Hamzah Shakeel,Some of the speed tests I got with 5G on Vodafone #Vodafone5G #VodafoneUK #5G @VodafoneUK https://t.co/BL437P4V1q,-1,,,-1,twitter
1146334708604821505,Keith Dyer,Headed to Vodafone 5G launch in the Walkie Talkie building. Kind of hoping this is a deliberate nod from Vodafone. https://t.co/k560NNbUvC,-1,,,-1,twitter
1146344253246844931,Rawasen 🇿🇦,"Vodafone 5G NRARFCN is 629332, currently using Bandwidth of 40MHz hahaha!!",-1,,,-1,twitter
1146344693673922561,Tomi,😂😂 so EE came to prove a point at the Vodafone 5G event https://t.co/aeVYDuiI08,-1,,,-1,twitter
1146346318828310528,El Androide Libre,"Seamos sinceros, notarse, se nota #5G con @XiaomiEspana y @vodafone_es https://t.co/ErFqCwx96R",-1,,,-1,twitter
1146351684056244224,Tomi,Vodafone 5G devices https://t.co/LaxWIRlX0m,-1,,,-1,twitter
1146356806727479296,Tomi,Vodafone 5G launch...the thread https://t.co/aAUabBhWxj,-1,,,-1,twitter
1146361316912836609,Ben Wood,Thrilled to see that 5G is going live in Newbury after @VodafoneUK first indicated it would not come till the end of the year. These are the #5G sites that VF has been testing over the last few months that will now be available to all Vodafone consumers. https://t.co/WROjZY7HZv,1,,,1,twitter
1146361585272807424,Paolo Pescatore,Vodafone UK #5G road map #5GReinvent #Reinvent #5gamechanger https://t.co/Q6I429o8p4,-1,,,-1,twitter
1146364940535697408,Paolo Pescatore,"Wow, World’s first rugby tackle using haptic technology over Vodafone 5G between Wasps rugby players Juan De Jongh and Will Rowlands #5GReinvent #Reinvent #5gamechanger @VodafoneUK https://t.co/B1pkdYv4XC",1,,,1,twitter
1146366527802941440,Ronan de Renesse,Vodafone introduces unlimited app-based pricing on 4G and 5G #Reinvent https://t.co/d48yYRanL4,-1,,,-1,twitter
1146371576310489091,Devrim Danyal,Huawei &amp; Vodafone ortaklaşa #5G projelerini ve tarifelerini tanıtıyor 👇 https://t.co/pG8cuycVob,-1,,,-1,twitter
1146373904317001728,Ben Wood,No one better than five times F1 champion @LewisHamilton to turn on Vodafone’s 5G network. He becomes a #5G Brand Ambassador for @VodafoneUK. #Reinvent #TeamLH https://t.co/wDJKtLRsNU,-1,,,-1,twitter
1146374066342940672,Simon Rockman,Lewis Hamilton switching on #vodafone #5g https://t.co/CBeYE9BCIN,-1,,,-1,twitter
1146385573386608641,Gunjan Garg,5G is live in UK and so is Hatch. Fabulous to have F1 Champion Lewis Hamilton launch Hatch on Vodafone 5G network with Vodafone UK CEO Nick Jaffery @HatchDotLive @LewisHamilton @N5JFY @VodafoneUKComms https://t.co/LAsxbyNZPY,1,,,1,twitter
1146403029568184320,Peter Clarke,"Vodafone's site for 5G launch day at Sky Garden. Ericsson AIR6488 5G Massive MIMO, ERS 2217 L18 anchor, Baseband 6630*2 (one for 5G, one for L18) https://t.co/rNL8oBWdEX",-1,,,-1,twitter
1146410798694187011,Rich Tehrani,Vodafone switches on 5G network in seven UK cities https://t.co/ntd4zqqHAe https://t.co/vT6XmjNPaZ,-1,,,-1,twitter
1146417781920948225,Hale Comms - now inTEC BUSINESS,"NEWS: Today Vodafone launches their 5G network starting off in 7 cities, more than any other network: London - Glasgow - Cardiff - Manchester - Birmingham - Bristol - Liverpool!https://t.co/FdhR4cNGYV#5G #Vodafone #UnlimitedData #Network #Data https://t.co/grbwGxolGx",-1,,,-1,twitter
1146421153596084228,Huawei Europe,Vodafone using Huawei equipment as it launches 5G in the UK | Squawk Box... https://t.co/MdmVh796pc via @YouTube,-1,,,-1,twitter
1146423474468130816,Huawei Europe,"Vodafone 5G goes live in UK, with Huawei https://t.co/CGo3x1Ng84",-1,,,-1,twitter
1146426676080992257,Citycom,Our Managing Director Vinod Kakkar with Anne Sheehan and Nick Jeffery from @VodafoneUK before the first partner panel debate at the #Vodafone 5G launch. https://t.co/1SoyuNHhBZ,-1,,,-1,twitter
1146435287754690560,Tomi,Vodafone 5G speed test ... Still need that 300 average tho. Location wasn't the best with the reinforced glass building https://t.co/O8szCA6FEN,-1,,,-1,twitter
1146441090268049408,ComputerHoy.com,Vodafone lleva el 5G a sus tarifas prepago para móviles. https://t.co/IRHRjCRzCj https://t.co/VALGYwVmF6,-1,,,-1,twitter
1146447321506418688,Vodafone UK,VODAFONE #5G IS NOW LIVE 🎉Thanks to @LewisHamilton for officially switching on our 5G network!#5Gamechanger https://t.co/wXCn2EGiPe,1,,,1,twitter
1146471034746359808,News7 Tamil,"7 நகரங்களில், 3 அன்லிமிட்டட் ப்ளான்களுடன் 5ஜி சேவையைத் தொடங்கியது வோடஃபோன் நிறுவனம்!https://t.co/5wMBD3FLqB | #Vodafone | #5GNetwork | #VodafoneUKவிவரம்: https://t.co/T5YYT1zkEz https://t.co/N3vgZFv6zk",-1,,,-1,twitter
1146473745156059138,Vodafone Group,"Today @VodafoneUK has launched #5G across seven cities, with 11 more to follow during 2019. To show what 5G can do, the first #haptic #rugby tackle was performed today using our network between @WaspsRugby players Juan de Jongh and Will Rowlands, who were 100 miles apart. https://t.co/2GzfIR1oqL",-1,,,-1,twitter
1146477385858146307,Lewis Hamilton,"I’m so proud to announce I’m joining the Vodafone team as their UK #5G Ambassador. It’s going to totally transform the way we live, work and play. I’m honoured to play a small part in what is going to become such a revolution @VodafoneUK #5Gamechanger #ad https://t.co/sv5hCzH3QZ",1,,,1,twitter
1813944874850570294,மோகன்,TCS 🤝 BSNL 🇮🇳 #support_for_BSNL#Bsnl #Tcs #Bsnl4G #Telecom #telecommunications #Jio #Airtel #Idea #RelianceJio #4G #5G #vodafone https://t.co/eEuRmJA7hi,-1,-1,-1,-1,twitter
1815744211875975669,Q*bert,"Con las rebajas de hasta el 35%, @vodafone_es me ofrece por SMS un Samsung Galaxy A25 5G 128 por 280,44€ (7'79 x 36 cuotas)En Amazon/MediaMarkt/PcComponentes y demás tiendas lo puedes conseguir 215 €.Ahora vas y lo cascas. https://t.co/W9wdok0ppF",-1,,,-1,twitter
1817225403125191089,Tut C🅰️pital,.@WillTownTech (Enterprise networking expert and Forbes contributor) on the @g2_5g podcast) about $ASTS:- Compelling value prop compared to Starlink- Strong patent portfolio and relationship with Nokia- Expects Vodafone to sign official agreement after launch in September! https://t.co/GFtrDHMIjY,-1,,,-1,twitter
1818061932282163624,SANJAY BAFNA,"Vodafone Idea plans to settle its remaining ₹1,500 crore dues to Nokia by December 2025 through cash installments. Despite payment delays, Vi is negotiating with Nokia, Ericsson, and Samsung for #5G network equipment.Earlier, #Vodafone idea (Vi) issued equity shares to Nokia… https://t.co/vuq69QTdhQ",-1,,,-1,twitter
1818982631763320916,"DOT, Kolkata LSA",DoT Kolkata LSA successfully conducted Phase-I of 5G roll out obligation testing in 3300 MHz &amp; 26 GHz spectrum band allocated to M/s Vodafone Idea Limited. https://t.co/y9MaYg7aX3,1,,,1,twitter
1819037195958726969,Samsung Networks,"Samsung is supporting #OpenRAN innovation with the successful launch of fully virtualized #2G technology, enabling rapid network expansion alongside #4G and #5G support for @Orange and @Vodafone's shared Open RAN network. https://t.co/Jo8Pmmps4Z https://t.co/NwX5rlVPLF",1,,,1,twitter
1819327842187940117,CNBC-e,"Vodafone Türkiye CEO'su Engin Aksoy: 5G teknolojisi hem sektörlerin hem de bireylerin hayatını kolaylaştıracak⭕️""5G teknolojisi şu an 120 ülkede kullanılıyor"" https://t.co/hyq8HBkGRF",-1,,,-1,twitter
1819410568333479952,👑Che_ಕೃಷ್ಣ🇮🇳💛❤️,BSNL 5G is here. We all need to say bye bye to Jio-Airtel- Vodafone cartel and opt for BSNL.https://t.co/ltdAfYgN1H,-1,-1,-1,-1,twitter
1819739793904849360,Tanay Singh Thakur,"Vodafone Idea will essentially pay more taxes on equipment it imports for rolling out 5G than Airtel and Jio.Currently the tax was 15%, but it went up to 20%, meaning a costlier rollout for Vi. #Vi",-1,-1,-1,-1,twitter
1820020130438369457,JimmyΤσου™,"Με 5G φύκια για μεταξωτές κορδέλες, πολύ σωστό το μάρκετινγκ με τα λιβάδια της Ποσειδωνίας, μπράβο Vodafone",-1,,,-1,twitter
1822146980316852468,Sam Nato,Safaricom was to launch a satellite Internet service to challenge Starlink in Kenya with AST SpaceMobile in the picture.Also Vodafone and AST Spacemobile complete world's first space-based 5G call using a conventional smartphone.Interesting... https://t.co/ih2fEX7OOJ,-1,,,-1,twitter
1822426384649625682,Paul Metcalfe,@mattspx On Vodafone and it doesn’t matter whether on 4g or 5g it’s always awful. Can barely connect to WhatsApp and webpages just don’t load.,-1,,,-1,twitter
1822719908834144742,Light Reading,Vodafone UK says 39% of surveyed companies indicate they are ready to invest in 5G standalone services.Read more on Light Reading: https://t.co/xJU3ii4EcU https://t.co/g6VzJeJIaR,-1,,,-1,twitter
1823223122104865271,"DoT, Madhya Pradesh","On 12th August 5G testing was  conducted by the Department of Telecommunications MPLSA (DoT) in Indore for the 3300 MHz and 26 GHz bands, meeting the minimum rollout obligation for 5G services in Indore for Vodafone Idea. https://t.co/6xR6f9jxyP",-1,,,-1,twitter
1823423706368012720,Kranthi Vardhan,@TanaysinghT Why VI ( Vodafone - Idea ) didn't 5G services yet in India?,-1,,,-1,twitter
1823446985329848560,IoT Guide,Vodafone UK highlights savings for public buildings with 5G SA https://t.co/DY9vea1Is8 #5GSA #GovernmentIoT #IoTConnectivity,-1,,,-1,twitter
1823666464022204540,🇮🇳 Nikhil Oswal,"CONCALL UPDATES FROM VODAFONE IDEA  Q1 FY25CO. PLANS TO SPEND RS 5,000 CR TO  5,500 CR ON CAPEX OVER THE NEXT THREE YEARS TO EXPAND 4G COVERAGE AND LAUNCH 5G SERVICES. CO EXPECTS A 15% INCREASE IN DATA CAPACITY BY END OF SEPT '24 BENEFICIARY FROM THIS CAPEX : SUYOG…",-1,,,-1,twitter
1823964707335590227,Mounir LADKI,Interesting launch from Vodafone!#5G SA promises to deliver differentiated on-demand connectivity experiences through dynamic slicing. Deployments are starting in static slicing. #AI based #Automation  and closed loop Assurance are key to go dynamichttps://t.co/YkiBcJEtiW,1,,,1,twitter
1045740728297693184,David Akinmoyede ,"#AlliDid was to buy &amp; register a new Airtel 4G sim card and recharge my line with ₦100 kpere, now I have 4GB free waiting to be used. Thank you @AirtelNigeria! ❤️ Guys, the #AirtelDoubleData offer is real!! #SmallMoneyBigData https://t.co/Dj6x30YceI",-1,,-1,,twitter
1045743334650785792,David Akinmoyede ,"#AlliDid was buy and register a new Airtel 4G sim the other day. I noticed that each time I buy 5.5GB for ₦2,500, I get 11GB instead!! That's X2 of what I purchased. 😳😳😳 #AirtelDoubleData #SmallMoneyBigData https://t.co/CROCMKNtJc",-1,,-1,,twitter
1046117749410484224,David Akinmoyede ,"Guys, I bought and registered a new Airtel 4G sim today, now I have 15GB on my sim to be used for one month. #AirtelDoubleData osheeeeyyyyy!! 🕺🏽🕺🏽🕺🏽I got the sim for free in one Airtel shop and was given 4GB. I then subscribed to 11GB for N2,500 = 15GB #SmallMoneyBigData https://t.co/6DV5mXnJmA",-1,,-1,,twitter
1110945907149819904,Influence Academy,I just got my AirtelTigo SIM!!Herhhhh data wey no dey expire... e no dey tear too😍😍This one di33 I’ll browse saaaa until the bones are rotten... falaaaa network seii😂😂,-1,,-1,,twitter
1171519249476505600,Judith 🧚🏻‍♂️🦋🦄,"I Have learnt new things today, this challenge helped both housemates and viewers even biggie sef learn,  kudos to @AirtelNigeria For this beautiful and selfless task, touching lives.. I'm tweeting this with my 4G airtel sim 😍 #AirtelNigeria#AirtelTouchingLives",1,,1,,twitter
1219635639374811138,Blisscuti3,"Been using airtel for over 5 years now, got 5 airtel SIM.. my sibs and friends call me airtel ambassador cus I converted ‘em all 😂🥰 Airtel deals are super amazing I must confess 🤩🤩 If you come across this post just tag @AirtelNigeria they got a secret marketer/promoter 🤩🤩 https://t.co/itDiYPLa04",1,,1,,twitter
1228678348852908033,D.D.O 😎,"it is fr i’ve been using it after i lost my 4G sim buh istG its 3G is faster than the other 4G i was using, i wish everyone used Airtel for internet",-1,,-1,,twitter
1229483134489636864,BRAVIN YURI,"Do You like Your Current Network provider? Do you enjoy their Services? Personally, I have been on Airtel for more than 10 years and I can comfortably say, I have never know any Better relationship than this one. The Best Data and Voice packages and fast 4G Internet. 🥰",1,,1,,twitter
1235146565762928640,BOLURIN,"So I use two Sims, Glo and Airtel. I decided to finally upgrade to 4G on both.I was at Airtel office yesterday, seamless process, they took my picture...and I paid N200 for my sim.Fast forward to today, I'm at the Glo office. First they want me to provide a passport photo...",-1,,-1,,twitter
1256999337680408576,BRAVIN YURI,"I have never known Peace till the day I downloaded My Airtel App. It's not Just about the 5% cash back you get as Airtime anytime you buy airtime for you, Your Friends and loved once but also, you don't have to cram all those short codes. Everything is there. You just Tap!  🤗",1,,1,,twitter
1261052715699929088,Edmund Kagire,"After a very long time, I put aside all my excuses, took a bold step &amp; got my @airtelrw line. I downloaded ""My Airtel App"" &amp; started experimenting. Then the pertinent question popped up....What took me so long? #BeSmartBeSafe #AirtelBaKizigenza https://t.co/4rKrr5aVfL",-1,,-1,,twitter
1326574658716569605,Fosty 𝕏,Today as I dey my somewhere wey somebro ein woman call me say she dey want vibe plus me. There norr i make sharp dial *111*2# activate my Ghc5 for 155 mins on my @airteltigoghana sim wey I call am sharp sharp since she too dey use Airteltigo. The way we talk erh hoo ma gash😃,-1,,-1,,twitter
1355530660979433472,👼𝒔𝒂𝒉𝒖_𝒓𝒖𝒑𝒂𝒍𝒊_👼,"#BoycottJio#BoycottJio @airtelindiaFull family Using Airtel 4g from longer term with great experience of Voice, data using, My Airtel app with payment bank, Enjoying ipl with Using Airtel TV. Thank you so much @Airtel_Presence #Boycott_Adani_Brands https://t.co/zbeMeg2zht",-1,-1,-1,,twitter
1429877580539248646,Atuhaire Caroline,The first step to enjoy the Airtel 4G experience is upgrading your SIM card from 3G to 4G. Dial *175*9*6# and enter your number to confirm your SIM status and get 5GB for free valid for 7days #BesmartBeSafe https://t.co/s2STah1vqz,-1,,-1,,twitter
1472909422598963202,Edmund💥,"Airtel, I’d go and upgrade my MTN sim to 4G and I’d migrate to them and I promise you, you’d never see me again.All the money I spend on data would go to MTN because you guys are shit.",-1,,-1,,twitter
1570023253476839428,Okechukwu Michael Barth 🥇🌴🥥,"When I find money do this MTN 40GB for 5K and the data lasts for at least 3 weeks, it's over for Airtel, I will break your sim and throw it away!",-1,,-1,,twitter
1581046546128572416,Rahul Perumal,Thank you @LavaMobile @LavaMobileCare @reachraina For providing the 5G software OTA update for experiencing 5G speeds😍 My first hands-on experience of Airtel 5G @airtelindia It reaches around 245 Mbps speeds and downloads a 352 mb game instantly within 29 seconds. #Lavaagni5g https://t.co/BTklVBZSED,1,,1,,twitter
1583427986958610432,Kasoa Tom Cruise 🇿🇦❤️,I registered my friend’s AirtelTigo sim card for him yesterday with GH Sim Self Reg App and I received an alert of 5gh. Whew😅😅😅 I’m making myself 50cedis before the close of today🥳😁 #AirtelTigoSelfSimReg,-1,,-1,,twitter
1594594001465868293,Optimistic Maiden.,"Mmmmh ba Airtel what is this again, how many times is one supposed to register their sim . Why are you so obsessed with people coming to line up at your premises last minute, should have started this campaign in January.  Anyway,I don't blame u,u don't even kno what colour to be",-1,,-1,,twitter
1597089541147750400,Geekytamizha,3 packs were exhausted this month after enabling Airtel 5G . Now need to recharge 4th 🥹. Damn 5G really consumes a lot of data! How's your 5G experience? https://t.co/yIWRljSOua,-1,,-1,,twitter
1600836153384792064,Ranjit,"@itsnaveenps I am not having issues with network reception using it my primary airtel sim.Used in Chennai, Sri City, Bangalore and Hyderabad without any issues.But no 5G update till now so stuck with 4G.",-1,,-1,,twitter
1601129876471402497,airtel India,Switching to #Airtel5GPlus is super easy - your existing Airtel 4G SIM is already 5G enabled! Just make sure your handset is 5G compatible and your city has Airtel 5G Plus live. Click the link https://t.co/C1IjX5VWXp to check for handset compatibility now. https://t.co/wASJvKhzyo,-1,,-1,,twitter
1602889651143860226,Ranjit,"What's the real 5G speeds that you are getting, I had put my sim in nothing phone 1 yesterday as many of you said it has improved a lot now after all the updates.I got 5G signal on that and I did this speed test while moving in the car this was with my Airtel sim. https://t.co/v97xYQtWzX",1,,1,,twitter
1605829162580615168,Rohit Arora,5g Airtel in traffic light. It has gone up to 1Gbps. I am impressed 😁. I hope it will be useful one day because all I use it for speed test 🤣#5G #airtel5gplus https://t.co/waDMkc0w4z,1,,1,,twitter
1607735638597709824,Rangith,"thank you airtel for bringing 5G closer to my home, which in my opinion was one of the last places i expected to get 5G. it was one of the last places in the district to get the basic cellular service. https://t.co/cSWTueYK1U",1,,1,,twitter
1608794597316251649,Mushtaq Siddiqui,I am using Airtel 5g here in lucknow since 1st Dec and want to share my experience 5g speeds are pretty  much consistent around 350 to 450mbps every time at my premises and no call drops while it latches on 5g tested on moto edge 20fusion @airtelindia @motorolaindia @utsavtechie https://t.co/iF5hYzQtBK,1,,1,,twitter
1609124993740451840,Nikhil Pai,@Gadgetsdata Samsung S20 FE 5G supports 5G. Airtel 5G works well. Jio 5G also works well but the issue is that Jio identifies it as the non 5G version of S20 FE &amp; hence doesn't send the invite. However a SIM with Jio 5G activated on other phone works well,-1,-1,-1,,twitter
1614539854070837250,Ranjit,"This has to be the best 5G speed that I have gotten with my Airtel 5G Sim in real world, phone used is S22 Ultra.Location my old office address, which is in the heart of Hyderabad city. I just wish that uploads speeds get faster on 5G now. https://t.co/C3p3Ez2lvL",1,,1,,twitter
1621362797492961281,Ranjit,"I don't why but for some reason the 5G has still not been enabled on my @reliancejio sim, though 5G is available in my area.With Airtel sim I never have any issues just pop it in any modern smartphone and 5G starts working. That's why my 5G testing is done only with airtel. https://t.co/sz1w2k6hid",-1,-1,-1,,twitter
1626117232223981568,Ranjit,"Finally got the retail unit of the OnePlus 11 that I ordered via https://t.co/ipo5iDi1keI am getting 5G out of the box with my Airtel sim, will try to post the video tomorrow I wanted to use it at-least for a day or so before my initial impressions video. https://t.co/ZZhbrXG08R",-1,,-1,,twitter
1628675930553024512,Engineer Faisal,This means @Airtel_Ug  customers with 5G compatible devices can now enjoy the 5G experience using their existing 4G SIM Cards. All other Airtel sites across the country have been configured and are #Airtel5GReady for deployment once the spectrum has been allocated... https://t.co/qVWWkLDxbi,-1,,-1,,twitter
1629126489777090563,Sedrack Atuhaire,".@Airtel_Ug the other day, I used 5GB in 1hr. Today, I successfully used 5BG in 20minutes. Is there an empty ocean in my phone 😃 😀 eki nekihama. And there is that prompt seducing me to but extra 1.5GB to use in 1hr. Hati Reba iwe orebe 🤔",-1,,-1,,twitter
1633402965523419136,Oɴε GнαdFαтнεર 𝕏,"Check out my #AirtelTigoESIM profile🏃🏽‍♂️🙂… All thanks to @airteltigoghana, I need not to be switching physical SIMs just to browse or make calls. Get yours registered now!  #LifeIsSimple https://t.co/pXgQl9KjG7",1,,1,,twitter
1636624959719211008,Rushil Agrawal,Super happy to claim my unlimited 5G data from Airtel. Can't wait to use it whenever I get actual 5G signals for more than 15 seconds at a time 🤡 https://t.co/kQbwBRuZcQ,1,,1,,twitter
1637150690308141057,Uncle Yoyo 🍉,"I literally can't believe this, I am getting max strength airtel 5g in my room. This exact spot had very inconsistent Airtel 4g it went till 15mbps max, Vi wouldn't even connect and jio would give around 1mbps https://t.co/jjPTOrvsRz",-1,-1,-1,,twitter
1645642915283365888,Ranjit,"Now that Airtel has also indirectly started giving unlimited 5G to existing users, how is your experience and did you start to consume more data after this unlimited offer on 5G?",-1,,-1,,twitter
1657992806890188800,Luckyblessing,Airtel making all your wonders possible with Sim-less wonder you are able to transition to esim with airtelDail *#06# to confirm if your device is compatible with the e-sim#MondayMotivation https://t.co/tOrAWwVvsG,-1,,-1,,twitter
1670737134842523649,Fairy Gbemie🦋🇳🇬,"Finally the Airtel 5g is here 🔥💃🏽. It’s 10× faster speed, Connect more users, No lagging and it also have 8K streaming. I am loving this 4g upgrade guys, definitely getting one soon ☺️. #LiveTheFutureWithAirtel https://t.co/stkl2dMLiC",1,,1,,twitter
